"","cond","Site01_AIC","Site02_AIC","Site03_AIC","Site04_AIC","Site05_AIC","Site06_AIC","Site07_AIC","Site08_AIC","Site09_AIC","Site10_AIC","Site11_AIC","Site12_AIC","Site13_AIC","Site14_AIC","Site15_AIC","Site16_AIC","Site17_AIC","Site18_AIC","Site19_AIC","Site20_AIC","Site21_AIC","Site22_AIC","Site23_AIC","Site24_AIC","Site25_AIC","Site26_AIC","Site27_AIC","Site28_AIC","Site29_AIC","Site30_AIC","Site31_AIC","Site32_AIC","Site33_AIC","Site34_AIC","Site35_AIC","Site36_AIC","Site37_AIC","Site38_AIC","Site39_AIC","Site40_AIC","Site41_AIC","Site42_AIC","Site43_AIC","Site44_AIC","Site45_AIC","Site46_AIC","Site47_AIC","Site48_AIC","Site49_AIC","Site50_AIC","Site51_AIC","Site52_AIC","Site53_AIC","Site54_AIC","Site55_AIC","Site56_AIC","Site57_AIC","Site58_AIC","Site59_AIC","Site60_AIC","Site61_AIC","Site62_AIC","Site63_AIC","Site64_AIC","Site65_AIC","Site66_AIC","Site67_AIC","Site68_AIC","Site69_AIC","Site70_AIC","Site71_AIC","Site72_AIC","Site73_AIC","Site74_AIC","Site75_AIC","Site76_AIC","Site77_AIC","Site78_AIC"
"31","37_Conventional Cropland_Inceptisol",9.53457218047746,10.8108892679791,11.7866788725612,8.22169075580863,7.86701318157539,8.06145778046385,6.03616285398464,6.96475020272372,5.3166784287006,1.54266873660691,3.12620781629137,1.23146673494121,9.77339329562589,9.23506904472533,10.8025364706556,6.80732430761856,6.68112639895112,6.66709399085316,7.19395522095394,3.60327886432078,3.50273580417975,7.74579076610171,8.94680569995803,8.78570278762768,5.98686619285692,6.35733942676108,6.59144533599605,11.6047832382034,9.92232101970185,13.0939973612791,5.85570646270915,6.7687876501945,7.6584933672294,6.84508218190579,6.66896401958131,9.35964884613045,8.21700457808212,8.32104831739487,10.7886817623633,7.38693116255181,8.56855300200696,6.7476875699118,4.49787338138869,4.65726405522282,5.24060953113476,1.71558498712594,-0.262770431973252,1.65654318747581,-0.225502665792926,-0.109759920856735,1.10437370363481,NA,-6.61946871177941,-9.33142577829108,2.05295890413888,1.41619647311293,1.82262480419227,4.66664929539051,3.99255057648246,4.24542455523242,3.37099500991817,4.72503807029353,3.54828456939138,5.21796240013523,2.81912645544345,4.34078036974102,5.45298176515468,4.09310209980333,6.952082638463,-0.642980404295475,-4.76647909767086,-2.33996174861386,-4.3358217296072,-4.70620219315714,-2.95055578252873,NA,NA,-10.8856343530256
"32","38_Conventional Cropland_Inceptisol",9.53563230371116,10.811796695317,11.7865917565368,8.21961982391595,7.86362041272006,8.05341523699286,6.03740981822213,6.96713528558353,5.31907272133565,1.586341889675,3.12413369562783,1.25139714665458,9.767147797936,9.23054000473136,10.8023837717763,6.80285315248195,6.67634279421835,6.66049673247876,7.17520248672263,3.571604690638,3.46789898611353,7.73945332709958,8.93409158030315,8.77892522041375,5.98984134546971,6.3585729048768,6.58957130186752,11.6046377477734,9.92198496894721,13.0919352659068,5.85691361335496,6.76986796739854,7.66038434703482,6.84499760704674,6.66890305101803,9.35468312531948,8.21967902489798,8.30644756480001,10.7904340769128,7.38732013197521,8.56868434442294,6.74758665590339,4.48364012746612,4.63037247821141,5.21812745144079,2.29911413488505,1.0013112037975,2.36032589759643,0.831583251101159,1.37549177437357,1.65306241544609,-7.8031106033887,-5.57680617131479,-8.62382563060494,1.83515381811762,1.02567539069566,1.53334886958111,4.610312014374,3.92073911639741,4.14825437664224,3.3282243411566,4.71035004238321,3.52524950240282,5.23178872112208,2.81092570787855,4.36091436946078,5.452981773359,4.09346505811123,6.95208263850661,0.294149342808241,-2.8455630570229,-0.657172865895269,-2.20303350907936,NA,-0.690255358655174,NA,-8.65305937550631,NA
"33","39_Conventional Cropland_Inceptisol",9.53546785191366,10.8116570093664,11.7866074443892,8.21994206573017,7.864146184654,8.054654796991,6.03722399490664,6.96677723888397,5.31872516680068,1.58148078458261,3.12463008228534,1.24921803765969,9.76812100997897,9.23126044716173,10.8024095074741,6.80352704357044,6.67705372845825,6.6614934472367,7.17803456029797,3.57612866233472,3.47299908968453,7.74043871533819,8.9360638057679,8.77998145105462,5.9894300163641,6.35838783092412,6.5898574850979,11.6046607872497,9.92203777569687,13.0922588454172,5.85673208133375,6.76970608756444,7.66010275392671,6.84501413932235,6.66891301312991,9.35545886311473,8.21926546381076,8.30869469882963,10.7901592296281,7.38726080332391,8.56866415706645,6.74760222087115,4.48581136709066,4.63440033775556,5.22170685365835,2.25218592376234,0.861200961730373,2.31087391619983,0.749207679330683,1.27643299524581,1.6620937560916,-7.9532343425747,NA,-8.76665704085822,1.85979397210889,1.08152787615733,1.58167541576666,4.61887540609383,3.93150051916058,4.16262017277521,3.33471693227185,4.71262831317231,3.52877967231363,5.23028143837697,2.81674736696562,4.35934418702449,5.45298176751212,4.09341050334154,6.95208263850658,0.234126975491352,-3.20677627162136,-0.848224079197691,-2.53661649657309,-2.67770585486286,-0.962289997881778,NA,-8.82833619473555,-10.3568002497295
"34","4_Conventional Cropland_Mollisol",9.53634388230827,10.81239652231,11.7865145711702,8.21822192799245,7.86134880676678,8.04808574352869,6.03818405563123,6.96863684544963,5.32048609187588,1.60263864910251,3.12164299916853,1.25857626605632,9.7629181600004,9.22734747772694,10.8022636752801,6.80001625130581,6.67338743111422,6.65629227170217,7.16325984541855,3.5534331006134,3.44699071583445,7.73517975750292,8.92555783174753,8.77433407706073,5.9914273364537,6.35934859868538,6.58835180079992,11.6045360087807,9.92175355650789,13.0905191734611,5.8576762614579,6.77054579646833,7.66155675910933,6.8449121840602,6.66885784654905,9.3513040573449,8.22146284730576,8.29679848277845,10.7916364081235,7.38757271053087,8.56877091742098,6.74751970785031,4.47440843479701,4.61351812152364,5.20232361210148,2.36766661533253,1.31955586205885,2.4334573752057,0.868797110109279,1.38885811114067,1.49940778661152,-6.99050218522339,-4.75670915668715,-7.8030310254923,1.75094886905679,0.825892308090352,1.34964701961175,4.57402150929676,3.87574100501741,4.08892719017659,3.30071973927982,4.70050155534655,3.51016073917925,5.23602931453478,2.77378381809962,4.36261449559598,5.45298177954096,4.09369414026191,6.95208263850138,0.399175745512204,-1.93114683895753,-0.493870628789956,-1.83359992465641,-1.135991630293,-0.51725395015452,-7.68213855521195,-7.52234759023604,NA
"35","40_Pasture_Inceptisol",9.53628130854299,10.812344075354,11.7865219678966,8.2183450689273,7.86154831109198,8.04855218272065,6.03811784789249,6.968507830357,5.32036741501881,1.60145230297016,3.1218769071411,1.25806165989621,9.76329131164559,9.22763310253265,10.8022748075238,6.80026069510571,6.67363974273982,6.65665507803656,7.16429014704858,3.55494586343812,3.44875724226664,7.73555619826944,8.92630826725486,8.77473917606256,5.99129997207039,6.35928198262619,6.58845782535611,11.6045450906776,9.92177409955455,13.0906447568353,5.85761064515259,6.77048762133119,7.66145655787033,6.84492058446692,6.66886195734298,9.35160265085315,8.22130635371506,8.29764219184631,10.7915298187344,7.38755076496796,8.56876335464778,6.74752556826476,4.47520942516776,4.61496379183201,5.20373186457891,2.36808304500531,1.30626167366135,2.43264165609158,0.878390560806493,1.39938371950253,1.51422661081043,-7.06951576389569,-4.81382486503362,NA,1.75719473032047,0.840694819322525,1.36378274011749,4.57716256635531,3.87959731949057,4.0939647933793,3.30310048907831,4.70136673635065,3.51147538273327,5.23579374683158,2.77764358494335,4.36275763974203,5.4529817795397,4.09367443783998,6.95208263850424,0.394946953566783,-1.93131501600956,-0.497132088911281,-1.83721982267216,-1.1358567841484,-0.519456974966088,-7.82451315319129,-7.65165721109562,NA
"36","41_Pasture_Inceptisol",9.53631961548336,10.8123761896533,11.7865174537142,8.21826968804603,7.86142617045183,8.04826658278913,6.03815842119668,6.96858687968196,5.3204401907842,1.60218325706184,3.12173393665475,1.25837890272382,9.76306290026588,9.22745835778753,10.8022680056123,6.80011093706116,6.67348511265953,6.65643281667594,7.16365896108508,3.55401792802441,3.44767420965256,7.73532575695446,8.92584885949651,8.77449121059226,5.99137821000194,6.359322799975,6.58839289076422,11.6045395338437,9.92176152799034,13.0905679019958,5.85765084709216,6.77052326742918,7.6615179643114,6.84491546186555,6.66885944384746,9.35141989033358,8.22140216584537,8.29712557408931,10.7915950514773,7.38756420578739,8.56876798562632,6.74752197994657,4.47471881735822,4.61407795270027,5.2028701337672,2.36793362135525,1.31464277281118,2.43321750973914,0.872665173195436,1.39301502233656,1.50512449035647,-7.02115850347983,-4.77816907542918,-7.83613758762866,1.75334907578527,0.831572899857912,1.35508133482121,4.57523849200422,3.87723425285826,4.09087682468456,3.30164216257075,4.70083705827999,3.51067029216509,5.23594089484346,2.77529108962989,4.36267600107779,5.45298177954034,4.09368650933184,6.95208263850278,0.397593698336517,-1.93120515312135,-0.495075881693819,-1.83491562764924,-1.13594644778573,-0.518059196800313,-7.73841388159893,-7.57319738737301,NA
"37","42_Pasture_Inceptisol",9.5362191099629,10.8122918854866,11.7865292033976,8.21846743284184,7.86174667177851,8.04901624833679,6.03805168753244,6.96837902125742,5.32024841535535,1.60023293253784,3.12210741142724,1.25753122913019,9.7636619944044,9.22791608256784,10.8022857635358,6.80050461715069,6.67389194897041,6.65701701336296,7.16531800432808,3.55646503019859,3.45052648841013,7.73593026574607,8.92705420056206,8.77514158284923,5.99117112934492,6.35921546651091,6.58856344467921,11.6045540899358,9.92179448229205,13.0907693833337,5.8575451508789,6.77042952733792,7.6613564175684,6.84492876690107,6.66886601770725,9.35189917888117,8.22115072747778,8.29848175426264,10.7914240327604,7.38752890083456,8.56875582769566,6.74753139875754,4.47600770150769,4.61640762924998,5.20512841123804,2.36756958275608,1.29091161496027,2.43114313691236,0.886544402115724,1.40907946787847,1.52917300168008,-7.14762614002759,-4.87592544893883,NA,1.76359151775729,0.855915934660148,1.37823338943741,4.58029442875801,3.88344954406193,4.09900575821844,3.30547414621229,4.70222692475666,3.51278448661297,5.23553483380189,2.78138976418908,4.36284907892463,5.45298177953868,4.09365477066725,6.95208263850588,0.390217383519309,-1.93246711894912,-0.50093520235646,-1.84168654594056,-1.13564715473357,-0.522124877931422,-7.95732999233095,-7.77416847257815,-9.45316295941544
"38","43_Unmanaged Previous Intensive Ag Land_Inceptisol",9.53666225371525,10.8126624704667,11.786475105538,8.21759482009663,7.86033461510077,8.04571915444625,6.03851555341431,6.96928451870988,5.32107416580591,1.60811165438898,3.12042924552723,1.26093006434689,9.76101596884236,9.22587971344806,10.8022053212311,6.79878708212155,6.67212523846738,6.65446649116483,7.15807563878728,3.54596934354605,3.43820564209877,7.7332624769429,8.92173962536534,8.77226884493802,5.99204110993153,6.35968291854739,6.58781593949264,11.6044893861055,9.92164844969316,13.0898770267022,5.85800593250493,6.77083766943021,7.66205829306686,6.84486684983313,6.66883652992939,9.34978056858845,8.22225796610066,8.29251995078871,10.7921813306301,7.38768359136117,8.56880924843506,6.74748997243762,4.47036589623705,4.60626799586052,5.19511069797385,2.35401536099496,1.36083491626895,2.42978066457994,0.807140672965727,1.3306604573817,1.42906318364544,-6.608973587898,-4.57301579129847,-7.36802682445576,1.72182019996989,0.758006555334391,1.28377893088146,4.55819105224994,3.85641518837926,4.06381222697851,3.28871815187763,4.69610301885089,3.50350864897439,5.23685742656404,2.75296274077146,4.36114618888401,5.45298177953803,4.09379310798753,6.95208263846703,0.414815605122774,-1.93075570600837,-0.48282883756789,-1.82264946012264,-1.13624692503812,-0.510324022980311,-6.82883679048128,-6.80314067796196,-8.38698022330458
"39","44_Unmanaged Previous Intensive Ag Land_Inceptisol",9.53658193434909,10.8125955182364,11.7864853513139,8.21775311616852,7.86059033507016,8.04631515418055,6.0384327571488,6.96912248803749,5.32092824347521,1.60681336757724,3.12073843797466,1.26037488711599,9.76149642631361,9.2262522926378,10.8022203135447,6.79909490656378,6.67244031645773,6.65492394848667,7.15937446300619,3.54781647387134,3.44039051296922,7.73374647960772,8.92270289878463,8.77279051284714,5.99189157953784,6.35959929700048,6.58795056468133,11.604501199775,9.92167505701267,13.0900395374625,5.85792341480605,6.77076467738386,7.66193305451148,6.84487869298946,6.66884197079854,9.35016559112266,8.2220575478838,8.29359711493742,10.7920434442439,7.38765573999303,8.56879960142162,6.74749746112157,4.47138055824327,4.60808062345168,5.19693759531376,2.35898901862319,1.35389988919915,2.43167938814376,0.823955341035584,1.34551932546109,1.44590958948713,-6.6985166526619,-4.60089599578457,-7.47449460102095,1.72877980322474,0.774020015628103,1.29947025284747,4.56216095435993,3.86124454912633,4.07006785979406,3.29172844546066,4.69721210991181,3.50518105502853,5.2367051885988,2.75837884538006,4.36162763148006,5.452981779546,4.09376833951784,6.95208263847057,0.411602009524394,-1.93081640896736,-0.484977523070535,-1.82463462229979,-1.13621252326143,-0.511613066571251,-7.06080961390308,-6.98765354675458,-8.62803490633618
"40","45_Unmanaged Previous Intensive Ag Land_Inceptisol",9.53650356684964,10.8125301008025,11.7864951597544,8.21790750877978,7.86083993458608,8.04689735892998,6.03835143370024,6.96896351117066,5.32078429646446,1.60549507020478,3.12103841835572,1.25980906757685,9.76196484075286,9.22661433025213,10.8022347653916,6.79939672182706,6.67274990089911,6.65537233272487,7.16064759242751,3.54964171431514,3.44254255913156,7.73421852016419,8.92364275759611,8.77329908568363,5.99174225678266,6.3595172406574,6.58808228381146,11.6045127084105,9.92170096131093,13.0901977662743,5.85784248031126,6.77069304377363,7.66181002630067,6.84488998512602,6.66884723849068,9.35054081865669,8.22186188567938,8.29464955412777,10.7919091774296,7.38762848644429,8.56879017377362,6.74750477632648,4.47237394872148,4.60985984683193,5.19871552209265,2.36294053638579,1.34508837843455,2.43298159283569,0.839771736400272,1.36005403082529,1.46295531278803,-6.7915485970558,-4.64042518427232,-7.58203544095138,1.73581393689502,0.790347286176927,1.31537143361877,4.56604989805364,3.86598649937706,4.07622346231465,3.29467693406152,4.6982946396981,3.50681659322652,5.23652036981862,2.76356479184488,4.36202707992685,5.45298177954597,4.09374404399206,6.95208263848524,0.408047489711395,-1.93089306585358,-0.487422878910031,-1.82697568386479,-1.13616647968513,-0.513113660062623,-7.27836764512097,-7.16876067177805,NA
"41","46_Protected Non-native Forest_Andisol",9.53739726070614,10.8132706975027,11.7863722169842,8.21614379847636,7.85799951131695,8.04029778104373,6.03924816450501,6.97072586355443,5.32233765139719,1.61795290063188,3.11756855967282,1.26506257719311,9.75660132221849,9.22239880776721,10.802059603665,6.79603923552937,6.66934208210378,6.65037664673119,7.1464665231894,3.53009893560574,3.41914089039428,7.72882367582539,8.91292427926994,8.76747437781037,5.99325181613986,6.3604262420785,6.58660140588345,11.6043790558816,9.92140199544704,13.0883738186678,5.85874127896125,6.77148622653413,7.66316565740426,6.84474603858875,6.66878478328841,9.34623651401085,8.22408645795609,8.28273209703146,10.7934562308107,7.38793471570654,8.56889680784653,6.7474218608973,4.46124532861908,4.59017931519187,5.1782016454763,2.28342636183598,1.365921360071,2.39928343258064,0.656132553379095,1.21149809417019,1.30319279259948,-6.27412734604564,-4.73993876923215,-6.94384338957316,1.66787174110152,0.639748896022508,1.16499665856732,4.5226110722684,3.81363571673505,4.00898606460101,3.26170975148238,4.68597590223229,3.4883868539748,5.23665000567365,2.70035897408332,4.35381689085258,5.45298177951623,4.09401372748193,6.95208263849598,0.432393657073193,-1.93051697622279,-0.471954747652827,-1.81351589478419,-1.13636660261126,-0.50418063742628,-5.93221246943134,-6.27344910580583,-6.58095806055188
"42","47_Protected Non-native Forest_Andisol",9.53741198905367,10.8132828030583,11.7863699861555,8.21611468215867,7.85795281992237,8.04018975025058,6.03926239829266,6.97075400246945,5.32236170807969,1.61811880670056,3.11751134795086,1.26513094879006,9.75651252946013,9.22232774442315,10.8020565263005,6.79598541526116,6.6692880897757,6.65029643295132,7.14623887274255,3.52979874586633,3.41877520951735,7.72873454892788,8.91274762384536,8.7673779207047,5.99327329677192,6.36044074348761,6.58657738646169,11.6043768126573,9.92139700165375,13.0883433912812,5.85875565905676,6.77149887534566,7.66318715786884,6.84474339284371,6.66878371059412,9.3461651167814,8.22412299504533,8.2825372312484,10.7934820212671,7.3879396797284,8.56889854922702,6.74742050387866,4.46106561856464,4.58986587496658,5.17785977957242,2.28177850705086,1.36541783591387,2.39857499732856,0.653413402994711,1.20949549085716,1.30113295326494,-6.27563235623683,-4.74696325290303,-6.94589595871324,1.66694198182598,0.637811705813955,1.16300964237985,4.5219119030585,3.81280403708046,4.00793055747452,3.26117833823985,4.6857734384669,3.48808720743452,5.23661874730304,2.69927319740993,4.35362338360379,5.45298177947217,4.09401804001222,6.95208263849899,0.432613226667041,-1.93051467901918,-0.471826672469013,-1.81341641830358,-1.13636764534376,-0.504111699087647,-5.94626040009133,-6.28387308808111,-6.5894328384045
"43","48_Protected Non-native Forest_Andisol",9.53740034759521,10.813273234954,11.7863717499818,8.21613769599733,7.85798972479944,8.04027513688437,6.03925114915114,6.9707317635046,5.32234269732846,1.61798775920319,3.11755656680207,1.26507694663928,9.75658271339472,9.22238391797851,10.8020589593532,6.79602795147731,6.66933076035159,6.65035982930279,7.14641879081695,3.53003596201163,3.41906419721885,7.72880499626493,8.91288725445337,8.76745416254136,5.99325632742101,6.36042928265687,6.58659637067131,11.6043785891166,9.92140094858016,13.0883674426825,5.85874429398321,6.77148887868087,7.66317016582911,6.84474548479136,6.66878455857983,9.3462215514241,8.22409411604089,8.28269125109396,10.7934616358225,7.38793575633475,8.56889717286173,6.74742157645629,4.46120765371986,4.59011359351249,5.17813000302391,2.28308127229451,1.36581687286835,2.39913500632373,0.655561366611708,1.21107713602454,1.30275977596561,-6.27442662463559,-4.74140886204155,-6.9442534105965,1.66767645218136,0.639341705189514,1.16457909957058,4.52246448972693,3.81346132485189,4.00876470657974,3.2615983419177,4.68593346787441,3.48832404067254,5.23664353595415,2.70013145768163,4.3537764666572,5.45298177949986,4.09401463168217,6.95208263849153,0.432439953572088,-1.9305164908078,-0.471927730010119,-1.8134948959516,-1.13636682309452,-0.504166088750706,-5.93511776414099,-6.27561434039082,-6.58261762943677
"44","49_Pasture_Andisol",9.5374041342578,10.813276347431,11.7863711767133,8.21613021065444,7.85797772077894,8.04024736279003,6.03925480937161,6.97073899921504,5.3223488842831,1.61803045711698,3.1175418566546,1.26509454504572,9.75655988421574,9.22236564944757,10.8020581683707,6.79601411228359,6.66931687610112,6.65033920352404,7.14636025571101,3.52995875263937,3.4189701548337,7.72878208154759,8.91284183641136,8.76742936403127,5.99326185494211,6.36043301160268,6.58659019475768,11.6043780130044,9.92139966492054,13.0883596194403,5.85874799167782,6.77149213124914,7.6631756946992,6.84474480493098,6.66878428284793,9.34620319654871,8.22410350991434,8.2826411489644,10.7934682658338,7.38793703270164,8.56889762059233,6.7474212275534,4.4611614448914,4.59003299341511,5.17804211349703,2.28265774712956,1.36568793712455,2.39895289300756,0.654861625654498,1.2105616460777,1.30222953970071,-6.27480554241479,-4.74321382248977,-6.94477113187964,1.66743719864953,0.638843062502943,1.16406768374662,4.52228471058661,3.81324745873905,4.00849326700872,3.26146169976006,4.68588141313879,3.48824699592904,5.23663554039659,2.69985232421475,4.35372678236677,5.45298177950372,4.09401574060796,6.95208263655682,0.432496543509227,-1.93051589811696,-0.471894714674005,-1.81346924581388,-1.13636709214692,-0.50414831477362,-5.9387105410359,-6.27828489226808,-6.58473929071397
"45","5_Conventional Cropland_Mollisol",9.53638410239036,10.8124302026745,11.7865097545013,8.21814275733278,7.86122060145214,8.04778615628826,6.03822642654422,6.96871947076457,5.32056182729685,1.60338067426766,3.12149168932729,1.25889738090831,9.7626781879354,9.22716339355232,10.8022564615173,6.79985963144433,6.67322599867537,6.65605976452885,7.16259958229982,3.55246887861537,3.44586228377753,7.73493772415827,8.92507547842037,8.77407355436604,5.99150801698546,6.3593912582621,6.58828377472206,11.6045301568691,9.92174033168828,13.0904383460339,5.85771829336315,6.77058304751803,7.66162087911028,6.84490669562987,6.66885519057055,9.35111198579427,8.22156339774246,8.29625666344197,10.7917050083324,7.3875867896806,8.5687757734332,6.74751594375938,4.47389470244712,4.61259252144581,5.20141674241669,2.366945023059,1.32705860749661,2.43365714829396,0.862021651508654,1.38180081560655,1.49002710896586,-6.93977441257886,-4.7232056823499,-7.74772956008508,1.74703062195201,0.816642231404104,1.34077237531602,4.57200769501415,3.87327241641877,4.08570697965453,3.29919330406599,4.69994555889908,3.50931698479691,5.23616775217896,2.77125778459022,4.36249611121144,5.45298177954229,4.0937067603268,6.95208263849896,0.401649129413224,-1.9310648626617,-0.492020993952233,-1.83162954644126,-1.13605200665697,-0.516037856883612,-7.58588089060144,-7.43620348300429,NA
"46","50_Pasture_Andisol",9.53740010880966,10.8132730386754,11.7863717861171,8.2161381680543,7.85799048182397,8.04027688761483,6.03925091830691,6.97073130716072,5.32234230707655,1.61798506437308,3.11755749446996,1.26507583584854,9.75658415327773,9.22238506960815,10.8020590092184,6.7960288242758,6.66933163603733,6.65036113010462,7.14642248735724,3.53004083093492,3.41907012900112,7.72880644116399,8.91289011862247,8.76745572631565,5.99325597933732,6.36042904747765,6.58659676014937,11.6043786272211,9.92140102993297,13.0883679347296,5.85874406078521,6.77148867354611,7.66316981712265,6.84474552764381,6.66878457596424,9.34622270752395,8.22409352364652,8.28269441142948,10.7934612175363,7.38793567583987,8.56889714462644,6.74742159845862,4.46121056489817,4.59011867684025,5.17813554501762,2.28310797198261,1.36582497542057,2.39914648885089,0.655605525734893,1.21110967567638,1.30279324564838,-6.27440316455852,-4.74129510082391,-6.94422130573847,1.66769154969652,0.639373180940203,1.16461137852192,4.52247582777318,3.81347481339243,4.00878182709529,3.26160695952991,4.68593675057477,3.48832889932618,5.23664403796301,2.70014905849922,4.35377959609246,5.45298177950076,4.09401456174457,6.95208263849131,0.432436377597689,-1.9305165282248,-0.47192981663025,-1.81349651746267,-1.13636680607605,-0.504167212252925,-5.93489226290343,-6.27544646645532,-6.58248699121157
"47","51_Pasture_Andisol",9.53739676034817,10.813270286432,11.7863722926091,8.2161447870504,7.85800109671363,8.04030144922122,6.0392476809374,6.97072490766724,5.32233683377931,1.61794724934189,3.11757050256839,1.26506024741268,9.75660433726258,9.22240121713027,10.8020597080528,6.79604106369939,6.66934391646335,6.65037937136709,7.14647425348989,3.53010914283453,3.41915331742534,7.72882670126398,8.91293027735139,8.76747765240303,5.99325108343292,6.36042574945393,6.58660222161939,11.6043791374309,9.92140216458613,13.0883748505767,5.85874079047985,6.77148579684167,7.66316492694801,6.84474612826589,6.66878481968452,9.34623893760111,8.22408521734654,8.28273871381754,10.7934553550761,7.38793454711638,8.56889674871464,6.74742190697694,4.46125143222132,4.59018996339934,5.17821325086487,2.28348225058371,1.36593823375927,2.39930747422307,0.656225147418802,1.2115663495823,1.30326300479575,-6.27407968310273,-4.73970073384752,-6.94377799369153,1.66790339896848,0.639814918407917,1.16506435574659,4.52263482031434,3.81366397183104,4.0090219305653,3.26172780098635,4.68598277733338,3.48839703003938,5.23665104964664,2.70039582974585,4.35382343272136,5.45298177950494,4.0940135809878,6.9520826384961,0.432386143274388,-1.9305170549312,-0.471959133195826,-1.81351930405785,-1.13636656679592,-0.504182999292348,-5.93174385462767,-6.27309936640863,-6.58069522627425
"48","52_Protected Native Forest_Inceptisol",9.53745507677372,10.8133181992495,11.7863634215399,8.21602949257313,7.85781624630281,8.03987383326561,6.03930394282756,6.97083615933086,5.32243181418626,1.61859823177096,3.11734411772932,1.2653282538837,9.75625269253423,9.22211955267856,10.8020474871639,6.79582823731084,6.66913052280688,6.65006215268471,7.14557402545304,3.52892430797671,3.41770894548686,7.72847376459769,8.91223082098672,8.76709565626302,5.99333553376274,6.36048308067384,6.58650718885469,11.6043702215101,9.92138237991871,13.0882543241076,5.85879765113009,6.77153580339008,7.66324990703253,6.84473560288187,6.66878056441756,9.34595616816457,8.22422986002908,8.28196743991501,10.7935575265394,7.38795418748882,8.56890364073045,6.74741653570311,4.46054057190569,4.58895088202861,5.17685907205153,2.27693991406652,1.36387543808455,2.39649958370851,0.645547788886533,1.20372193267906,1.29519600690243,-6.28109293355014,-4.76763270577963,-6.95320723884437,1.66425105203292,0.632225132731198,1.15727229412899,4.51986959465315,3.81037661186475,4.00485209198814,3.2596258735949,4.68518124156756,3.48721135555515,5.23652167026519,2.69609392024212,4.35304817666007,5.45298177954526,4.09403063249738,6.9520826385063,0.433236862817417,-1.93050821642405,-0.471463736841392,-1.81313544302927,-1.13637056683736,-0.503916735830476,-5.98965723699776,-6.31550342340421,-6.62140682518198
"49","53_Protected Native Forest_Inceptisol",9.53746420448548,10.8133256941356,11.7863620235281,8.21601144401583,7.8577873185279,8.03980693428928,6.03931272517932,6.97085353248776,5.32244661391183,1.61869867474694,3.11730871992895,1.26536953942131,9.75619763227047,9.22207539106002,10.8020455653853,6.79579499326203,6.66909721703639,6.65001259546041,7.14543339381068,3.52873978321521,3.41748373532119,7.72841851812549,8.91212133794598,8.76703584191185,5.99334860254654,6.3604920329742,6.58649233150124,11.6043688232485,9.92137928060571,13.0882354455238,5.85880653057749,6.77154361180299,7.66326317129922,6.84473394311011,6.66877989638919,9.34591188550465,8.22425249590703,8.28184678752158,10.7935735343933,7.38795725791303,8.5689047187998,6.74741569542484,4.46042947530485,4.5887574208516,5.17664696750861,2.27591187814591,1.36353613890704,2.39605955400497,0.643898620727304,1.20251496620181,1.29395510918103,-6.28243788280336,-4.77202751478124,-6.95498514364424,1.66368648953583,0.631056848254689,1.15607116892387,4.51943753891668,3.80986345682913,4.00420173472102,3.25929740922591,4.6850558104466,3.48702595733067,5.23650003729749,2.69541993471747,4.3529246018072,5.45298177953769,4.09403329558424,6.95208263850385,0.433365510637467,-1.93050689551543,-0.471389018732405,-1.81307776610159,-1.13637116225115,-0.503876670152072,-5.99920256771498,-6.32237392277718,-6.62935132799381
"50","54_Protected Native Forest_Inceptisol",9.53747193873204,10.8133320435624,11.7863608369845,8.21599615160103,7.8577628100229,8.03975025264168,6.0393201610743,6.97086824420167,5.32245913956783,1.61878347692414,3.11727873569141,1.26540438248499,9.75615097541627,9.22203796155343,10.8020439354025,6.79576683935313,6.6690690172358,6.64997062579601,7.14531429413898,3.52858363286492,3.41729309807601,7.72837170091702,8.91202857289133,8.76698515644563,5.99335964867556,6.36049961371952,6.58647974658769,11.6043676348367,9.92137665327087,13.0882194410405,5.85881405223627,6.77155022386882,7.66327440223414,6.84473253418713,6.66877932995114,9.34587436414461,8.22427167274519,8.28174457162307,10.7935870993082,7.38795985861181,8.5689056320509,6.74741498354545,4.46033538188562,4.58859360407902,5.17646722151591,2.27504009417434,1.36324538545477,2.39568666068547,0.642505969947487,1.20149667990984,1.29290823771563,-6.28362556838104,-4.77575409538748,-6.95654930090441,1.66320962245441,0.630071063397124,1.15505731153359,4.51907162135995,3.80942895626785,4.00365117840017,3.25901921551802,4.68494954139582,3.48686890931558,5.23648141550078,2.69484874753427,4.35281943133184,5.45298177951116,4.09403555077046,6.952082638499,0.433473592758319,-1.9305057887652,-0.471326284451742,-1.81302938379901,-1.13637166059614,-0.503843049291961,-6.0073668652583,-6.32823115042762,-6.6363563015964
